,tweet_id,source,text,rating_numerator,rating_denominator,name,dog_type,retweet_count,favorite_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,date,time
235,834167344700198914,Twitter for iPhone,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,11,10.0,Sunshine,None,3683,15922,https://pbs.twimg.com/media/C5OOxY6WAAAxERz.jpg,1,Ox,0.991682,False,Bison,0.00533452,False,Water buffalo,0.00113025,False,02-21-2017,22:26
236,834086379323871233,Twitter for iPhone,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,12,10.0,Lipton,None,2222,13149,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,1,Bath towel,0.736759,False,Sleeping bag,0.0629591,False,Labrador retriever,0.0452627,True,02-21-2017,17:04
237,833863086058651648,Twitter for iPhone,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,12,10.0,Bentley,None,2421,13501,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,1,Kuvasz,0.494969,True,Great pyrenees,0.312632,True,Golden retriever,0.141736,True,02-21-2017,02:17
238,833826103416520705,Twitter for iPhone,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,13,10.0,Charlie,None,3800,18166,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,1,Chihuahua,0.438054,True,Kelpie,0.149706,True,Pembroke,0.0964805,True,02-20-2017,23:50
239,833722901757046785,Twitter for iPhone,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,13,10.0,Bronte,None,3244,20935,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,1,West highland white terrier,0.918144,True,Maltese dog,0.0257207,True,Lakeland terrier,0.0202111,True,02-20-2017,17:00
240,833479644947025920,Twitter for iPhone,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,13,10.0,Poppy,None,2066,14940,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,3,Golden retriever,0.727039,True,Cocker spaniel,0.0711398,True,Tibetan mastiff,0.048694199999999986,True,02-20-2017,00:53
241,833124694597443584,Twitter for iPhone,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,12,10.0,Gidget,pupper,4874,20339,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,3,Cardigan,0.7105229999999999,True,Kelpie,0.106102,True,Shopping cart,0.0554755,False,02-19-2017,01:23
242,832998151111966721,Twitter for iPhone,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",13,10.0,Rhino,doggo,2218,13359,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,1,Boxer,0.539036,True,French bulldog,0.317617,True,Bull mastiff,0.0939285,True,02-18-2017,17:00
243,832757312314028032,Twitter for iPhone,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,13,10.0,Willow,None,3654,16970,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,2,Cardigan,0.160888,True,Staffordshire bullterrier,0.159441,True,Boston bull,0.154368,True,02-18-2017,01:03
244,832636094638288896,Twitter for iPhone,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,12,10.0,Orion,None,2814,15962,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,1,Eskimo dog,0.5250319999999999,True,Siberian husky,0.252238,True,Malamute,0.216839,True,02-17-2017,17:01
245,832397543355072512,Twitter for iPhone,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,12,10.0,Eevee,None,2234,12045,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,1,Pekinese,0.988916,True,Brabancon griffon,0.0016768,True,Siamese cat,0.00112589,False,02-17-2017,01:13
246,832369877331693569,Twitter for iPhone,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,11,10.0,Charlie,None,3215,17303,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,1,Kelpie,0.50469,True,German short-haired pointer,0.105208,True,Staffordshire bullterrier,0.0543385,True,02-16-2017,23:23
247,832273440279240704,Twitter for iPhone,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,14,10.0,Smiley,doggo,2356,11434,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,1,Pembroke,0.134081,True,Ice bear,0.0519278,False,Pug,0.0443109,True,02-16-2017,17:00
248,832032802820481025,Twitter for iPhone,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",12,10.0,Miguel,doggo,4700,18005,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,1,Whippet,0.601712,True,Ibizan hound,0.152662,True,Italian greyhound,0.135055,True,02-16-2017,01:04
249,831939777352105988,Twitter for iPhone,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,12,10.0,Emanuel,doggo,6192,24206,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,1,Pomeranian,0.153862,True,Marmot,0.0912339,False,Grey fox,0.0906441,False,02-15-2017,18:54
250,831911600680497154,Twitter for iPhone,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,14,10.0,Kuyu,None,6561,27826,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,4,Bloodhound,0.777562,True,Great dane,0.0474176,True,Leonberg,0.0179431,True,02-15-2017,17:02
251,831670449226514432,Twitter for iPhone,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,13,10.0,Daisy,None,1840,10534,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,1,Pembroke,0.6248020000000001,True,Cardigan,0.362861,True,Appenzeller,0.00392621,True,02-15-2017,01:04
252,831650051525054464,Twitter for iPhone,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",13,10.0,None,None,1945,7206,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,1,Eskimo dog,0.530416,True,Siberian husky,0.180335,True,Norwegian elkhound,0.104314,True,02-14-2017,23:43
253,831552930092285952,Twitter for iPhone,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,13,10.0,Dutch,None,2332,9054,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,1,Chihuahua,0.257415,True,Pembroke,0.161442,True,French bulldog,0.0921429,True,02-14-2017,17:17
254,831322785565769729,Twitter for iPhone,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,12,10.0,Pete,doggo,1564,9345,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,1,Old english sheepdog,0.999715,True,Tibetan terrier,4.62967e-05,True,Guinea pig,4.118430000000001e-05,False,02-14-2017,02:02
255,831315979191906304,Twitter Web Client,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,13,10.0,None,pupper,1133,6598,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,4,Briard,0.982755,True,Soft-coated wheaten terrier,0.00908435,True,Bouvier des flandres,0.0046928,True,02-14-2017,01:35
256,831309418084069378,Twitter for iPhone,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,12,10.0,Scooter,None,2484,11855,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,1,Doberman,0.369389,True,Kelpie,0.132449,True,Labrador retriever,0.0747273,True,02-14-2017,01:09
257,831262627380748289,Twitter for iPhone,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,12,10.0,Tucker,None,2066,12015,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,1,Cocker spaniel,0.26332300000000003,True,Brittany spaniel,0.20055,True,Doormat,0.193414,False,02-13-2017,22:03
258,830956169170665475,Twitter for iPhone,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,12,10.0,Reggie,None,1512,8051,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,1,Kuvasz,0.451516,True,Golden retriever,0.317196,True,English setter,0.132759,True,02-13-2017,01:46
259,830583320585068544,Twitter for iPhone,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,13,10.0,Lilly,None,16942,67454,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,1,Labrador retriever,0.908703,True,Seat belt,0.0570909,False,Pug,0.0119335,True,02-12-2017,01:04
260,830097400375152640,Twitter for iPhone,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",13,10.0,Samson,None,2980,9902,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,4,Toy poodle,0.442713,True,Pomeranian,0.142073,True,Pekinese,0.125745,True,02-10-2017,16:53
261,829861396166877184,Twitter for iPhone,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,12,10.0,Mia,None,1971,12340,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,1,Border terrier,0.394486,True,Staffordshire bullterrier,0.376574,True,American staffordshire terrier,0.0312916,True,02-10-2017,01:15
262,829501995190984704,Twitter for iPhone,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,12,10.0,Leo,None,10712,32063,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,1,French bulldog,0.950851,True,Pekinese,0.0151996,True,Pug,0.0110936,True,02-09-2017,01:27
263,829449946868879360,Twitter for iPhone,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,11,10.0,None,doggo,2045,10557,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,1,Labrador retriever,0.315163,True,Golden retriever,0.15321,True,Pekinese,0.13279100000000002,True,02-08-2017,22:00
264,829141528400556032,Twitter for iPhone,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,12,10.0,Malcolm,None,7436,24641,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,2,Golden retriever,0.57314,True,Cocker spaniel,0.111159,True,Gibbon,0.0941269,False,02-08-2017,01:35
265,829011960981237760,Twitter for iPhone,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,13,10.0,Dexter,None,16468,53614,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,2,Boxer,0.312221,True,Dalmatian,0.24404,True,Conch,0.130273,False,02-07-2017,17:00
266,828770345708580865,Twitter for iPhone,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,13,10.0,Alfie,None,5933,25839,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,1,Seat belt,0.765979,False,Chesapeake bay retriever,0.0338986,True,Polecat,0.0272516,False,02-07-2017,01:00
267,828708714936930305,Twitter for iPhone,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,10,10.0,Fiona,None,11301,36872,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,1,Hippopotamus,0.942911,False,Mexican hairless,0.00838837,True,Ice lolly,0.00620647,False,02-06-2017,20:55
268,828650029636317184,Twitter for iPhone,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",14,10.0,None,None,1365,9611,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,1,Golden retriever,0.649209,True,Chesapeake bay retriever,0.19856,True,Vizsla,0.0561999,True,02-06-2017,17:02
269,828409743546925057,Twitter for iPhone,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,12,10.0,Mutt,None,1178,6413,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,1,Teddy,0.908457,False,Toy poodle,0.0180398,True,Standard poodle,0.0126671,True,02-06-2017,01:07
270,828408677031882754,Twitter for iPhone,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,12,10.0,Bear,None,1305,7754,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,1,Weimaraner,0.13303299999999998,True,Chesapeake bay retriever,0.092227,True,American staffordshire terrier,0.0650945,True,02-06-2017,01:03
271,828381636999917570,Twitter for iPhone,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,14,10.0,Doobert,doggo,2237,12715,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,1,Bedlington terrier,0.392535,True,Labrador retriever,0.0890217,True,Clumber,0.0817998,True,02-05-2017,23:15
272,828376505180889089,Twitter for iPhone,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",13,10.0,Beebop,None,1083,7452,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,1,American staffordshire terrier,0.5230859999999999,True,Staffordshire bullterrier,0.186168,True,Chihuahua,0.0420894,True,02-05-2017,22:55
273,828372645993398273,Twitter for iPhone,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,12,10.0,Alexander,None,2976,12674,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,1,Malamute,0.663047,True,Eskimo dog,0.207779,True,Tibetan mastiff,0.040948800000000014,True,02-05-2017,22:40
274,828046555563323392,Twitter for iPhone,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,13,10.0,Sailer,None,2907,11881,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,3,Patio,0.272972,False,Window screen,0.131295,False,Boathouse,0.0463925,False,02-05-2017,01:04
275,828011680017821696,Twitter for iPhone,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,11,10.0,Brutus,None,2170,10463,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,1,American staffordshire terrier,0.936662,True,Staffordshire bullterrier,0.0329991,True,Bull mastiff,0.0171834,True,02-04-2017,22:45
276,827933404142436356,Twitter for iPhone,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,12,10.0,Kona,pupper,5310,20329,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,2,German shepherd,0.8061149999999999,True,Tibetan mastiff,0.104831,True,Kelpie,0.0381482,True,02-04-2017,17:34
277,827653905312006145,Twitter for iPhone,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,12,10.0,Boots,None,3052,15656,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,1,Collie,0.285555,True,Border collie,0.217306,True,Saint bernard,0.143245,True,02-03-2017,23:04
278,827600520311402496,Twitter for iPhone,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,13,10.0,Tucker,None,955,7522,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,1,Pembroke,0.32563800000000004,True,Golden retriever,0.317235,True,Labrador retriever,0.116087,True,02-03-2017,19:31
279,827324948884643840,Twitter for iPhone,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",12,10.0,Ralphie,None,3097,16034,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,1,Golden retriever,0.352486,True,Toy poodle,0.178884,True,Labrador retriever,0.08416439999999999,True,02-03-2017,01:16
280,827199976799354881,Twitter for iPhone,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,13,10.0,Charlie,None,2250,10694,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,4,Great dane,0.8696809999999999,True,American staffordshire terrier,0.0266582,True,Boxer,0.0198661,True,02-02-2017,17:00
281,826958653328592898,Twitter for iPhone,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,12,10.0,Loki,doggo,5078,21824,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1,Golden retriever,0.6173890000000001,True,Labrador retriever,0.33705300000000005,True,Tennis ball,0.00855442,False,02-02-2017,01:01
282,826848821049180160,Twitter for iPhone,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,13,10.0,Cupid,doggo,10302,36784,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,4,Great pyrenees,0.858764,True,Golden retriever,0.0235257,True,Pekinese,0.017103900000000002,True,02-01-2017,17:44
283,826598365270007810,Twitter for iPhone,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,13,10.0,Pawnd,None,2377,10162,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,1,French bulldog,0.628119,True,Siamese cat,0.117397,False,Cougar,0.08276489999999999,False,02-01-2017,01:09
284,826476773533745153,Twitter for iPhone,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,12,10.0,Pilot,doggo,4249,18629,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,1,German shepherd,0.7418600000000001,True,Tibetan mastiff,0.122812,True,Kelpie,0.10046,True,01-31-2017,17:06
285,826240494070030336,Twitter for iPhone,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,11,10.0,None,None,2643,13455,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,1,French bulldog,0.903048,True,Pug,0.0962421,True,Boston bull,0.000234364,True,01-31-2017,01:27
286,826204788643753985,Twitter for iPhone,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",13,10.0,None,doggo,936,4934,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,2,Labrador retriever,0.782058,True,Golden retriever,0.156581,True,Soft-coated wheaten terrier,0.00727512,True,01-30-2017,23:05
287,826115272272650244,Twitter for iPhone,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,13,10.0,Ike,None,3179,15841,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,1,Tennis ball,0.997071,False,Golden retriever,0.00233085,True,Kuvasz,0.000283472,True,01-30-2017,17:10
288,825876512159186944,Twitter for iPhone,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,11,10.0,Mo,None,1898,10603,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,1,Shopping cart,0.995941,False,Shopping basket,0.00405697,False,Mousetrap,8.83283e-07,False,01-30-2017,01:21
289,825829644528148480,Twitter for iPhone,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,12,10.0,Toby,None,2522,12880,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2,Great pyrenees,0.8534069999999999,True,Golden retriever,0.0535313,True,English setter,0.045829900000000014,True,01-29-2017,22:15
290,825535076884762624,Twitter for iPhone,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,14,10.0,None,puppo,17760,57472,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,1,Rottweiler,0.681495,True,Tibetan mastiff,0.14794000000000002,True,Black-and-tan coonhound,0.0245252,True,01-29-2017,02:44
291,825147591692263424,Twitter for iPhone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,13,10.0,Sweet,None,4606,18536,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1,Pekinese,0.354823,True,Pomeranian,0.24539,True,Toy poodle,0.136545,True,01-28-2017,01:04
292,825026590719483904,Twitter for iPhone,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",12,10.0,Pablo,puppo,1281,6388,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,2,Eskimo dog,0.524454,True,Siberian husky,0.467678,True,Malamute,0.00497584,True,01-27-2017,17:04
293,824775126675836928,Twitter for iPhone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,12,10.0,Scooter,None,3572,15137,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,1,Border terrier,0.610499,True,Malinois,0.0902912,True,Airedale,0.0686247,True,01-27-2017,00:24
294,824663926340194305,Twitter for iPhone,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,13,10.0,Wilson,None,1768,10222,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,1,English setter,0.526488,True,Golden retriever,0.402815,True,Irish setter,0.034417800000000005,True,01-26-2017,17:02
295,824325613288833024,Twitter for iPhone,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,13,10.0,None,pupper,10665,11974,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,1,Pembroke,0.990793,True,Cardigan,0.00891939,True,Basenji,0.000262264,True,01-25-2017,18:38
296,824297048279236611,Twitter for iPhone,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,11,10.0,Nala,None,3928,15261,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,2,Teddy,0.58823,False,Jigsaw puzzle,0.0289096,False,Doormat,0.0222507,False,01-25-2017,16:45
297,823939628516474880,Twitter for iPhone,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,12,10.0,Cash,None,2750,10762,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,1,Schipperke,0.23407600000000006,True,Curly-coated retriever,0.193093,True,Labrador retriever,0.0951966,True,01-24-2017,17:04
298,823699002998870016,Twitter for iPhone,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,12,10.0,Winston,None,2555,14170,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1,Cairn,0.203999,True,Snorkel,0.17189300000000002,False,Norfolk terrier,0.107543,True,01-24-2017,01:08
299,823581115634085888,Twitter for iPhone,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,11,10.0,Crawford,None,2665,13207,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,1,Dingo,0.280949,False,German shepherd,0.194044,True,Pembroke,0.120051,True,01-23-2017,17:20
300,823322678127919110,Twitter for iPhone,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,11,10.0,Wyatt,None,4092,15947,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,2,Cowboy boot,0.990253,False,Chihuahua,0.00183635,True,Papillon,0.0012739,True,01-23-2017,00:13
301,822975315408461824,Twitter for iPhone,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,12,10.0,Albus,None,3507,17537,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,1,Bathtub,0.331098,False,Tub,0.24886,False,Pembroke,0.233162,True,01-22-2017,01:12
302,822872901745569793,Twitter for iPhone,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,13,10.0,None,puppo,43978,133409,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,1,Lakeland terrier,0.196015,True,Labrador retriever,0.160329,True,Irish terrier,0.0691262,True,01-21-2017,18:26
303,822859134160621569,Twitter for iPhone,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,12,10.0,Hobbes,None,2320,13475,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,1,Malinois,0.332897,True,Chihuahua,0.104116,True,Staffordshire bullterrier,0.047745,True,01-21-2017,17:31
304,822610361945911296,Twitter for iPhone,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,12,10.0,None,None,3006,15036,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1,Cocker spaniel,0.6644869999999999,True,Norfolk terrier,0.075089,True,Norwich terrier,0.0596439,True,01-21-2017,01:02
305,822489057087389700,Twitter for iPhone,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,13,10.0,Paisley,None,6515,18409,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1,Samoyed,0.416769,True,Malamute,0.252706,True,Kuvasz,0.157028,True,01-20-2017,17:00
306,822462944365645825,Twitter for iPhone,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",14,10.0,Gabe,pupper,14577,28480,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3,Pomeranian,0.960199,True,Samoyed,0.0230563,True,Maltese dog,0.00894488,True,01-20-2017,15:17
